Column,Row,Ratio,Region_Code,Region_Name,SIG_ENG_NM
40,44,67.8,H,Chungbuk,Yeongdong-gun
41,44,94.0,J,Gyeong-Buk,Gimcheon-si
41,44,6.0,H,Chungbuk,Yeongdong-gun
42,44,99.9,J,Gyeong-Buk,Gimcheon-si
42,44,0.1,J,Gyeong-Buk,Gumi-si
43,44,35.1,J,Gyeong-Buk,Gimcheon-si
43,44,64.9,J,Gyeong-Buk,Gumi-si
44,44,100.0,J,Gyeong-Buk,Gumi-si
45,44,88.5,J,Gyeong-Buk,Gumi-si
45,44,11.5,J,Gyeong-Buk,Gunwi-gun
46,44,6.0,J,Gyeong-Buk,Gumi-si
46,44,93.7,J,Gyeong-Buk,Gunwi-gun
46,44,0.2,J,Gyeong-Buk,Uiseong-gun
47,44,94.3,J,Gyeong-Buk,Gunwi-gun
47,44,5.7,J,Gyeong-Buk,Uiseong-gun
48,44,92.0,J,Gyeong-Buk,Gunwi-gun
48,44,8.0,J,Gyeong-Buk,Uiseong-gun
49,44,47.5,J,Gyeong-Buk,Yeongcheon-si
49,44,32.1,J,Gyeong-Buk,Gunwi-gun
49,44,1.1,J,Gyeong-Buk,Uiseong-gun
49,44,19.3,J,Gyeong-Buk,Cheongsong-gun
50,44,19.6,J,Gyeong-Buk,"Buk-gu, Pohang-si"
50,44,53.6,J,Gyeong-Buk,Yeongcheon-si
50,44,26.8,J,Gyeong-Buk,Cheongsong-gun
51,44,93.8,J,Gyeong-Buk,"Buk-gu, Pohang-si"
51,44,6.2,J,Gyeong-Buk,Yeongcheon-si
52,44,100.0,J,Gyeong-Buk,"Buk-gu, Pohang-si"
53,44,100.0,J,Gyeong-Buk,"Buk-gu, Pohang-si"
54,44,100.0,J,Gyeong-Buk,"Buk-gu, Pohang-si"
55,44,100.0,J,Gyeong-Buk,"Buk-gu, Pohang-si"
21,45,100.0,I,Chung-Nam,Boryeong-si
22,45,100.0,I,Chung-Nam,Boryeong-si
23,45,100.0,I,Chung-Nam,Boryeong-si
24,45,100.0,I,Chung-Nam,Boryeong-si
26,45,100.0,I,Chung-Nam,Boryeong-si
27,45,91.7,I,Chung-Nam,Boryeong-si
27,45,8.3,I,Chung-Nam,Buyeo-gun
28,45,6.8,I,Chung-Nam,Boryeong-si
28,45,93.2,I,Chung-Nam,Buyeo-gun
29,45,99.2,I,Chung-Nam,Buyeo-gun
29,45,0.8,I,Chung-Nam,Cheongyang-gun
30,45,5.8,I,Chung-Nam,Gongju-si
30,45,91.6,I,Chung-Nam,Buyeo-gun
30,45,2.6,I,Chung-Nam,Cheongyang-gun
31,45,33.5,I,Chung-Nam,Gongju-si
31,45,40.1,I,Chung-Nam,Nonsan-si
31,45,26.4,I,Chung-Nam,Buyeo-gun
32,45,4.1,I,Chung-Nam,Gongju-si
32,45,86.6,I,Chung-Nam,Nonsan-si
32,45,9.3,I,Chung-Nam,Gyeryong-si
33,45,11.9,O,Daejeon,Seo-gu
33,45,35.5,O,Daejeon,Yuseong-gu
33,45,6.9,I,Chung-Nam,Nonsan-si
33,45,45.7,I,Chung-Nam,Gyeryong-si
34,45,34.8,O,Daejeon,Jung-gu
34,45,49.6,O,Daejeon,Seo-gu
34,45,5.7,O,Daejeon,Yuseong-gu
34,45,9.9,I,Chung-Nam,Geumsan-gun
35,45,52.7,O,Daejeon,Dong-gu
35,45,21.0,O,Daejeon,Jung-gu
35,45,1.2,I,Chung-Nam,Geumsan-gun
35,45,25.1,H,Chungbuk,Okcheon-gun
36,45,3.6,I,Chung-Nam,Geumsan-gun
36,45,96.4,H,Chungbuk,Okcheon-gun
37,45,88.5,H,Chungbuk,Okcheon-gun
37,45,11.5,H,Chungbuk,Yeongdong-gun
38,45,30.9,H,Chungbuk,Okcheon-gun
38,45,69.1,H,Chungbuk,Yeongdong-gun
39,45,29.2,J,Gyeong-Buk,Sangju-si
39,45,0.2,H,Chungbuk,Okcheon-gun
39,45,70.7,H,Chungbuk,Yeongdong-gun
40,45,0.0,J,Gyeong-Buk,Gimcheon-si
40,45,55.7,J,Gyeong-Buk,Sangju-si
40,45,44.3,H,Chungbuk,Yeongdong-gun
41,45,25.1,J,Gyeong-Buk,Gimcheon-si
41,45,0.1,J,Gyeong-Buk,Gumi-si
41,45,72.0,J,Gyeong-Buk,Sangju-si
41,45,2.8,H,Chungbuk,Yeongdong-gun
42,45,26.7,J,Gyeong-Buk,Gimcheon-si
42,45,63.6,J,Gyeong-Buk,Gumi-si
42,45,9.7,J,Gyeong-Buk,Sangju-si
43,45,0.0,J,Gyeong-Buk,Gimcheon-si
43,45,100.0,J,Gyeong-Buk,Gumi-si
44,45,79.9,J,Gyeong-Buk,Gumi-si
44,45,17.2,J,Gyeong-Buk,Gunwi-gun
44,45,2.8,J,Gyeong-Buk,Uiseong-gun
45,45,6.0,J,Gyeong-Buk,Gumi-si
45,45,93.4,J,Gyeong-Buk,Gunwi-gun
45,45,0.6,J,Gyeong-Buk,Uiseong-gun
46,45,67.2,J,Gyeong-Buk,Gunwi-gun
46,45,32.8,J,Gyeong-Buk,Uiseong-gun
47,45,2.8,J,Gyeong-Buk,Gunwi-gun
47,45,97.2,J,Gyeong-Buk,Uiseong-gun
48,45,4.2,J,Gyeong-Buk,Gunwi-gun
48,45,95.6,J,Gyeong-Buk,Uiseong-gun
48,45,0.2,J,Gyeong-Buk,Cheongsong-gun
49,45,0.8,J,Gyeong-Buk,Gunwi-gun
49,45,24.9,J,Gyeong-Buk,Uiseong-gun
49,45,74.2,J,Gyeong-Buk,Cheongsong-gun
50,45,4.8,J,Gyeong-Buk,"Buk-gu, Pohang-si"
50,45,95.2,J,Gyeong-Buk,Cheongsong-gun
51,45,71.4,J,Gyeong-Buk,"Buk-gu, Pohang-si"
51,45,28.6,J,Gyeong-Buk,Cheongsong-gun
52,45,74.3,J,Gyeong-Buk,"Buk-gu, Pohang-si"
52,45,25.7,J,Gyeong-Buk,Cheongsong-gun
53,45,97.2,J,Gyeong-Buk,"Buk-gu, Pohang-si"
53,45,2.8,J,Gyeong-Buk,Yeongdeok-gun
54,45,96.1,J,Gyeong-Buk,"Buk-gu, Pohang-si"
54,45,3.9,J,Gyeong-Buk,Yeongdeok-gun
23,46,100.0,I,Chung-Nam,Boryeong-si
24,46,99.4,I,Chung-Nam,Boryeong-si
24,46,0.6,I,Chung-Nam,Taean-gun
25,46,92.0,I,Chung-Nam,Boryeong-si
25,46,8.0,I,Chung-Nam,Taean-gun
26,46,100.0,I,Chung-Nam,Boryeong-si
27,46,97.7,I,Chung-Nam,Boryeong-si
27,46,2.0,I,Chung-Nam,Buyeo-gun
27,46,0.3,I,Chung-Nam,Cheongyang-gun
28,46,6.4,I,Chung-Nam,Boryeong-si
28,46,42.5,I,Chung-Nam,Buyeo-gun
28,46,51.1,I,Chung-Nam,Cheongyang-gun
29,46,28.9,I,Chung-Nam,Buyeo-gun
29,46,71.1,I,Chung-Nam,Cheongyang-gun
30,46,13.0,I,Chung-Nam,Gongju-si
30,46,4.2,I,Chung-Nam,Buyeo-gun
30,46,82.8,I,Chung-Nam,Cheongyang-gun
31,46,95.1,I,Chung-Nam,Gongju-si
31,46,1.8,I,Chung-Nam,Nonsan-si
31,46,3.0,I,Chung-Nam,Cheongyang-gun
32,46,92.6,I,Chung-Nam,Gongju-si
32,46,3.5,I,Chung-Nam,Nonsan-si
32,46,3.9,I,Chung-Nam,Gyeryong-si
33,46,41.3,O,Daejeon,Yuseong-gu
33,46,47.1,I,Chung-Nam,Gongju-si
33,46,11.6,I,Chung-Nam,Gyeryong-si
34,46,0.2,O,Daejeon,Dong-gu
34,46,7.0,O,Daejeon,Jung-gu
34,46,27.5,O,Daejeon,Seo-gu
34,46,56.0,O,Daejeon,Yuseong-gu
34,46,9.3,O,Daejeon,Daedeok-gu
35,46,69.3,O,Daejeon,Dong-gu
35,46,2.4,O,Daejeon,Jung-gu
35,46,21.7,O,Daejeon,Daedeok-gu
35,46,6.6,H,Chungbuk,Okcheon-gun
36,46,3.9,O,Daejeon,Dong-gu
36,46,0.4,H,Chungbuk,Boeun-gun
36,46,95.7,H,Chungbuk,Okcheon-gun
37,46,0.4,H,Chungbuk,Boeun-gun
37,46,99.6,H,Chungbuk,Okcheon-gun
38,46,12.5,H,Chungbuk,Boeun-gun
38,46,87.5,H,Chungbuk,Okcheon-gun
39,46,58.2,J,Gyeong-Buk,Sangju-si
39,46,13.0,H,Chungbuk,Boeun-gun
39,46,28.5,H,Chungbuk,Okcheon-gun
39,46,0.3,H,Chungbuk,Yeongdong-gun
40,46,100.0,J,Gyeong-Buk,Sangju-si
41,46,100.0,J,Gyeong-Buk,Sangju-si
42,46,2.8,J,Gyeong-Buk,Gumi-si
42,46,97.2,J,Gyeong-Buk,Sangju-si
43,46,53.5,J,Gyeong-Buk,Gumi-si
43,46,26.6,J,Gyeong-Buk,Sangju-si
43,46,19.9,J,Gyeong-Buk,Uiseong-gun
44,46,17.3,J,Gyeong-Buk,Gumi-si
44,46,1.2,J,Gyeong-Buk,Gunwi-gun
44,46,81.4,J,Gyeong-Buk,Uiseong-gun
45,46,12.5,J,Gyeong-Buk,Gunwi-gun
45,46,87.5,J,Gyeong-Buk,Uiseong-gun
46,46,100.0,J,Gyeong-Buk,Uiseong-gun
47,46,100.0,J,Gyeong-Buk,Uiseong-gun
48,46,100.0,J,Gyeong-Buk,Uiseong-gun
49,46,51.0,J,Gyeong-Buk,Andong-si
49,46,29.8,J,Gyeong-Buk,Uiseong-gun
49,46,19.1,J,Gyeong-Buk,Cheongsong-gun
50,46,2.4,J,Gyeong-Buk,Andong-si
50,46,97.6,J,Gyeong-Buk,Cheongsong-gun
51,46,100.0,J,Gyeong-Buk,Cheongsong-gun
52,46,17.8,J,Gyeong-Buk,"Buk-gu, Pohang-si"
52,46,71.6,J,Gyeong-Buk,Cheongsong-gun
52,46,10.6,J,Gyeong-Buk,Yeongdeok-gun
53,46,18.8,J,Gyeong-Buk,"Buk-gu, Pohang-si"
53,46,81.2,J,Gyeong-Buk,Yeongdeok-gun
54,46,100.0,J,Gyeong-Buk,Yeongdeok-gun
23,47,100.0,I,Chung-Nam,Taean-gun
24,47,100.0,I,Chung-Nam,Taean-gun
25,47,25.4,I,Chung-Nam,Boryeong-si
25,47,74.6,I,Chung-Nam,Taean-gun
26,47,99.9,I,Chung-Nam,Boryeong-si
26,47,0.1,I,Chung-Nam,Hongseong-gun
27,47,59.7,I,Chung-Nam,Boryeong-si
27,47,12.9,I,Chung-Nam,Cheongyang-gun
27,47,27.4,I,Chung-Nam,Hongseong-gun
28,47,93.1,I,Chung-Nam,Cheongyang-gun
28,47,6.9,I,Chung-Nam,Hongseong-gun
29,47,3.2,I,Chung-Nam,Gongju-si
29,47,96.8,I,Chung-Nam,Cheongyang-gun
30,47,36.5,I,Chung-Nam,Gongju-si
30,47,63.5,I,Chung-Nam,Cheongyang-gun
31,47,96.2,I,Chung-Nam,Gongju-si
31,47,3.8,I,Chung-Nam,Cheongyang-gun
32,47,10.8,Q,Sejong,Sejong-si
32,47,89.2,I,Chung-Nam,Gongju-si
33,47,7.1,O,Daejeon,Yuseong-gu
33,47,82.8,Q,Sejong,Sejong-si
33,47,10.1,I,Chung-Nam,Gongju-si
34,47,58.1,O,Daejeon,Yuseong-gu
34,47,9.5,O,Daejeon,Daedeok-gu
34,47,24.6,Q,Sejong,Sejong-si
34,47,7.0,H,Chungbuk,"Seowon-gu, Cheongju-si"
35,47,12.9,O,Daejeon,Dong-gu
35,47,41.1,O,Daejeon,Daedeok-gu
35,47,27.3,H,Chungbuk,"Sangdang-gu, Cheongju-si"
35,47,17.5,H,Chungbuk,"Seowon-gu, Cheongju-si"
35,47,1.2,H,Chungbuk,Boeun-gun
36,47,5.4,O,Daejeon,Dong-gu
36,47,14.4,H,Chungbuk,"Sangdang-gu, Cheongju-si"
36,47,73.5,H,Chungbuk,Boeun-gun
36,47,6.8,H,Chungbuk,Okcheon-gun
37,47,67.4,H,Chungbuk,Boeun-gun
37,47,32.6,H,Chungbuk,Okcheon-gun
38,47,100.0,H,Chungbuk,Boeun-gun
39,47,56.8,J,Gyeong-Buk,Sangju-si
39,47,43.2,H,Chungbuk,Boeun-gun
40,47,100.0,J,Gyeong-Buk,Sangju-si
41,47,100.0,J,Gyeong-Buk,Sangju-si
42,47,100.0,J,Gyeong-Buk,Sangju-si
43,47,78.0,J,Gyeong-Buk,Sangju-si
43,47,19.1,J,Gyeong-Buk,Uiseong-gun
43,47,2.9,J,Gyeong-Buk,Yecheon-gun
44,47,100.0,J,Gyeong-Buk,Uiseong-gun
45,47,100.0,J,Gyeong-Buk,Uiseong-gun
46,47,34.1,J,Gyeong-Buk,Andong-si
46,47,65.9,J,Gyeong-Buk,Uiseong-gun
47,47,11.5,J,Gyeong-Buk,Andong-si
47,47,88.5,J,Gyeong-Buk,Uiseong-gun
48,47,14.4,J,Gyeong-Buk,Andong-si
48,47,85.6,J,Gyeong-Buk,Uiseong-gun
49,47,97.3,J,Gyeong-Buk,Andong-si
49,47,2.7,J,Gyeong-Buk,Uiseong-gun
50,47,15.3,J,Gyeong-Buk,Andong-si
50,47,84.7,J,Gyeong-Buk,Cheongsong-gun
51,47,100.0,J,Gyeong-Buk,Cheongsong-gun
52,47,43.0,J,Gyeong-Buk,Cheongsong-gun
52,47,57.0,J,Gyeong-Buk,Yeongdeok-gun
53,47,100.0,J,Gyeong-Buk,Yeongdeok-gun
54,47,100.0,J,Gyeong-Buk,Yeongdeok-gun
22,48,100.0,I,Chung-Nam,Taean-gun
23,48,100.0,I,Chung-Nam,Taean-gun
24,48,100.0,I,Chung-Nam,Taean-gun
25,48,18.6,I,Chung-Nam,Boryeong-si
25,48,76.1,I,Chung-Nam,Hongseong-gun
25,48,5.2,I,Chung-Nam,Taean-gun
26,48,21.3,I,Chung-Nam,Boryeong-si
26,48,78.7,I,Chung-Nam,Hongseong-gun
27,48,100.0,I,Chung-Nam,Hongseong-gun
28,48,20.7,I,Chung-Nam,Cheongyang-gun
28,48,47.3,I,Chung-Nam,Hongseong-gun
28,48,32.0,I,Chung-Nam,Yesan-gun
29,48,13.9,I,Chung-Nam,Gongju-si
29,48,63.8,I,Chung-Nam,Cheongyang-gun
29,48,22.2,I,Chung-Nam,Yesan-gun
30,48,99.8,I,Chung-Nam,Gongju-si
30,48,0.2,I,Chung-Nam,Yesan-gun
31,48,100.0,I,Chung-Nam,Gongju-si
32,48,34.4,Q,Sejong,Sejong-si
32,48,65.6,I,Chung-Nam,Gongju-si
33,48,100.0,Q,Sejong,Sejong-si
34,48,3.6,O,Daejeon,Yuseong-gu
34,48,67.9,Q,Sejong,Sejong-si
34,48,26.0,H,Chungbuk,"Seowon-gu, Cheongju-si"
34,48,2.5,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
35,48,62.8,H,Chungbuk,"Sangdang-gu, Cheongju-si"
35,48,37.2,H,Chungbuk,"Seowon-gu, Cheongju-si"
36,48,54.9,H,Chungbuk,"Sangdang-gu, Cheongju-si"
36,48,45.1,H,Chungbuk,Boeun-gun
37,48,100.0,H,Chungbuk,Boeun-gun
38,48,100.0,H,Chungbuk,Boeun-gun
39,48,47.3,J,Gyeong-Buk,Sangju-si
39,48,0.8,J,Gyeong-Buk,Mungyeong-si
39,48,51.9,H,Chungbuk,Boeun-gun
40,48,73.1,J,Gyeong-Buk,Sangju-si
40,48,26.9,J,Gyeong-Buk,Mungyeong-si
41,48,98.0,J,Gyeong-Buk,Sangju-si
41,48,2.0,J,Gyeong-Buk,Mungyeong-si
42,48,93.1,J,Gyeong-Buk,Sangju-si
42,48,6.9,J,Gyeong-Buk,Mungyeong-si
43,48,17.8,J,Gyeong-Buk,Sangju-si
43,48,4.2,J,Gyeong-Buk,Mungyeong-si
43,48,8.1,J,Gyeong-Buk,Uiseong-gun
43,48,69.9,J,Gyeong-Buk,Yecheon-gun
44,48,6.0,J,Gyeong-Buk,Andong-si
44,48,56.9,J,Gyeong-Buk,Uiseong-gun
44,48,37.1,J,Gyeong-Buk,Yecheon-gun
45,48,54.5,J,Gyeong-Buk,Andong-si
45,48,44.2,J,Gyeong-Buk,Uiseong-gun
45,48,1.3,J,Gyeong-Buk,Yecheon-gun
46,48,98.9,J,Gyeong-Buk,Andong-si
46,48,1.1,J,Gyeong-Buk,Uiseong-gun
47,48,86.0,J,Gyeong-Buk,Andong-si
47,48,14.0,J,Gyeong-Buk,Uiseong-gun
48,48,92.1,J,Gyeong-Buk,Andong-si
48,48,7.9,J,Gyeong-Buk,Uiseong-gun
49,48,100.0,J,Gyeong-Buk,Andong-si
50,48,17.7,J,Gyeong-Buk,Andong-si
50,48,82.3,J,Gyeong-Buk,Cheongsong-gun
51,48,78.0,J,Gyeong-Buk,Cheongsong-gun
51,48,12.8,J,Gyeong-Buk,Yeongyang-gun
51,48,9.1,J,Gyeong-Buk,Yeongdeok-gun
52,48,0.1,J,Gyeong-Buk,Cheongsong-gun
52,48,19.6,J,Gyeong-Buk,Yeongyang-gun
52,48,80.4,J,Gyeong-Buk,Yeongdeok-gun
53,48,100.0,J,Gyeong-Buk,Yeongdeok-gun
54,48,100.0,J,Gyeong-Buk,Yeongdeok-gun
16,49,100.0,I,Chung-Nam,Taean-gun
17,49,100.0,I,Chung-Nam,Taean-gun
18,49,100.0,I,Chung-Nam,Taean-gun
19,49,100.0,I,Chung-Nam,Taean-gun
21,49,100.0,I,Chung-Nam,Taean-gun
22,49,100.0,I,Chung-Nam,Taean-gun
23,49,100.0,I,Chung-Nam,Taean-gun
24,49,24.3,I,Chung-Nam,Seosan-si
24,49,75.7,I,Chung-Nam,Taean-gun
25,49,65.7,I,Chung-Nam,Seosan-si
25,49,34.3,I,Chung-Nam,Hongseong-gun
26,49,17.4,I,Chung-Nam,Seosan-si
26,49,77.1,I,Chung-Nam,Hongseong-gun
26,49,5.5,I,Chung-Nam,Yesan-gun
27,49,85.1,I,Chung-Nam,Hongseong-gun
27,49,14.9,I,Chung-Nam,Yesan-gun
28,49,52.1,I,Chung-Nam,Hongseong-gun
28,49,47.9,I,Chung-Nam,Yesan-gun
29,49,100.0,I,Chung-Nam,Yesan-gun
30,49,0.1,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
30,49,71.7,I,Chung-Nam,Gongju-si
30,49,1.9,I,Chung-Nam,Asan-si
30,49,26.3,I,Chung-Nam,Yesan-gun
31,49,6.8,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
31,49,93.2,I,Chung-Nam,Gongju-si
32,49,48.7,Q,Sejong,Sejong-si
32,49,6.5,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
32,49,44.8,I,Chung-Nam,Gongju-si
33,49,78.1,Q,Sejong,Sejong-si
33,49,21.9,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
34,49,1.2,Q,Sejong,Sejong-si
34,49,12.3,H,Chungbuk,"Seowon-gu, Cheongju-si"
34,49,86.5,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
35,49,37.7,H,Chungbuk,"Sangdang-gu, Cheongju-si"
35,49,44.9,H,Chungbuk,"Seowon-gu, Cheongju-si"
35,49,16.4,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
35,49,1.0,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
36,49,97.1,H,Chungbuk,"Sangdang-gu, Cheongju-si"
36,49,2.9,H,Chungbuk,Boeun-gun
37,49,59.1,H,Chungbuk,"Sangdang-gu, Cheongju-si"
37,49,40.5,H,Chungbuk,Boeun-gun
37,49,0.4,H,Chungbuk,Goesan-gun
38,49,13.8,J,Gyeong-Buk,Sangju-si
38,49,13.7,H,Chungbuk,"Sangdang-gu, Cheongju-si"
38,49,34.0,H,Chungbuk,Boeun-gun
38,49,38.4,H,Chungbuk,Goesan-gun
39,49,69.4,J,Gyeong-Buk,Sangju-si
39,49,7.8,J,Gyeong-Buk,Mungyeong-si
39,49,2.8,H,Chungbuk,Boeun-gun
39,49,19.9,H,Chungbuk,Goesan-gun
40,49,100.0,J,Gyeong-Buk,Mungyeong-si
41,49,51.7,J,Gyeong-Buk,Sangju-si
41,49,48.3,J,Gyeong-Buk,Mungyeong-si
42,49,29.1,J,Gyeong-Buk,Sangju-si
42,49,70.9,J,Gyeong-Buk,Mungyeong-si
43,49,35.8,J,Gyeong-Buk,Mungyeong-si
43,49,64.2,J,Gyeong-Buk,Yecheon-gun
44,49,100.0,J,Gyeong-Buk,Yecheon-gun
45,49,56.6,J,Gyeong-Buk,Andong-si
45,49,43.4,J,Gyeong-Buk,Yecheon-gun
46,49,100.0,J,Gyeong-Buk,Andong-si
47,49,100.0,J,Gyeong-Buk,Andong-si
48,49,100.0,J,Gyeong-Buk,Andong-si
49,49,100.0,J,Gyeong-Buk,Andong-si
50,49,21.5,J,Gyeong-Buk,Andong-si
50,49,45.6,J,Gyeong-Buk,Cheongsong-gun
50,49,32.9,J,Gyeong-Buk,Yeongyang-gun
51,49,8.1,J,Gyeong-Buk,Cheongsong-gun
51,49,91.9,J,Gyeong-Buk,Yeongyang-gun
52,49,58.8,J,Gyeong-Buk,Yeongyang-gun
52,49,41.2,J,Gyeong-Buk,Yeongdeok-gun
53,49,100.0,J,Gyeong-Buk,Yeongdeok-gun
54,49,100.0,J,Gyeong-Buk,Yeongdeok-gun
18,50,100.0,I,Chung-Nam,Taean-gun
19,50,100.0,I,Chung-Nam,Taean-gun
20,50,100.0,I,Chung-Nam,Taean-gun
21,50,100.0,I,Chung-Nam,Taean-gun
22,50,100.0,I,Chung-Nam,Taean-gun
23,50,100.0,I,Chung-Nam,Taean-gun
24,50,48.0,I,Chung-Nam,Seosan-si
24,50,52.0,I,Chung-Nam,Taean-gun
25,50,100.0,I,Chung-Nam,Seosan-si
26,50,97.2,I,Chung-Nam,Seosan-si
26,50,0.5,I,Chung-Nam,Hongseong-gun
26,50,2.3,I,Chung-Nam,Yesan-gun
27,50,4.5,I,Chung-Nam,Seosan-si
27,50,0.8,I,Chung-Nam,Hongseong-gun
27,50,94.8,I,Chung-Nam,Yesan-gun
28,50,5.0,I,Chung-Nam,Hongseong-gun
28,50,95.0,I,Chung-Nam,Yesan-gun
29,50,10.3,I,Chung-Nam,Asan-si
29,50,89.7,I,Chung-Nam,Yesan-gun
30,50,0.3,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
30,50,3.6,I,Chung-Nam,Gongju-si
30,50,68.7,I,Chung-Nam,Asan-si
30,50,27.4,I,Chung-Nam,Yesan-gun
31,50,67.1,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
31,50,0.4,I,Chung-Nam,Gongju-si
31,50,32.5,I,Chung-Nam,Asan-si
32,50,59.4,Q,Sejong,Sejong-si
32,50,40.5,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
32,50,0.0,I,Chung-Nam,Gongju-si
33,50,40.7,Q,Sejong,Sejong-si
33,50,40.5,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
33,50,18.4,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
33,50,0.3,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
34,50,0.8,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
34,50,74.3,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
34,50,25.0,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
35,50,1.5,H,Chungbuk,"Sangdang-gu, Cheongju-si"
35,50,14.6,H,Chungbuk,"Heungdeok-gu, Cheongju-si"
35,50,83.9,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
36,50,44.4,H,Chungbuk,"Sangdang-gu, Cheongju-si"
36,50,50.5,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
36,50,5.1,H,Chungbuk,Jeungpyeong-gun
37,50,62.9,H,Chungbuk,"Sangdang-gu, Cheongju-si"
37,50,8.5,H,Chungbuk,Jeungpyeong-gun
37,50,28.6,H,Chungbuk,Goesan-gun
38,50,100.0,H,Chungbuk,Goesan-gun
39,50,1.4,J,Gyeong-Buk,Sangju-si
39,50,16.0,J,Gyeong-Buk,Mungyeong-si
39,50,82.5,H,Chungbuk,Goesan-gun
40,50,94.3,J,Gyeong-Buk,Mungyeong-si
40,50,5.7,H,Chungbuk,Goesan-gun
41,50,95.7,J,Gyeong-Buk,Mungyeong-si
41,50,4.3,H,Chungbuk,Goesan-gun
42,50,100.0,J,Gyeong-Buk,Mungyeong-si
43,50,76.3,J,Gyeong-Buk,Mungyeong-si
43,50,23.7,J,Gyeong-Buk,Yecheon-gun
44,50,100.0,J,Gyeong-Buk,Yecheon-gun
45,50,1.4,J,Gyeong-Buk,Andong-si
45,50,98.6,J,Gyeong-Buk,Yecheon-gun
46,50,68.2,J,Gyeong-Buk,Andong-si
46,50,1.0,J,Gyeong-Buk,Yeongju-si
46,50,30.8,J,Gyeong-Buk,Yecheon-gun
47,50,95.1,J,Gyeong-Buk,Andong-si
47,50,4.9,J,Gyeong-Buk,Yeongju-si
48,50,100.0,J,Gyeong-Buk,Andong-si
49,50,100.0,J,Gyeong-Buk,Andong-si
50,50,20.9,J,Gyeong-Buk,Andong-si
50,50,79.1,J,Gyeong-Buk,Yeongyang-gun
51,50,100.0,J,Gyeong-Buk,Yeongyang-gun
52,50,65.9,J,Gyeong-Buk,Yeongyang-gun
52,50,32.6,J,Gyeong-Buk,Yeongdeok-gun
52,50,1.5,J,Gyeong-Buk,Uljin-gun
53,50,70.1,J,Gyeong-Buk,Yeongdeok-gun
53,50,29.9,J,Gyeong-Buk,Uljin-gun
54,50,53.3,J,Gyeong-Buk,Yeongdeok-gun
54,50,46.7,J,Gyeong-Buk,Uljin-gun
22,51,100.0,I,Chung-Nam,Taean-gun
23,51,100.0,I,Chung-Nam,Taean-gun
24,51,52.6,I,Chung-Nam,Seosan-si
24,51,47.4,I,Chung-Nam,Taean-gun
25,51,100.0,I,Chung-Nam,Seosan-si
26,51,99.4,I,Chung-Nam,Seosan-si
26,51,0.6,I,Chung-Nam,Dangjin-si
27,51,33.5,I,Chung-Nam,Seosan-si
27,51,37.5,I,Chung-Nam,Dangjin-si
27,51,29.0,I,Chung-Nam,Yesan-gun
28,51,60.3,I,Chung-Nam,Dangjin-si
28,51,39.7,I,Chung-Nam,Yesan-gun
29,51,65.6,I,Chung-Nam,Asan-si
29,51,20.5,I,Chung-Nam,Dangjin-si
29,51,13.9,I,Chung-Nam,Yesan-gun
30,51,100.0,I,Chung-Nam,Asan-si
31,51,7.4,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
31,51,7.2,I,Chung-Nam,"Seobuk-gu, Cheonan-si"
31,51,85.4,I,Chung-Nam,Asan-si
32,51,93.8,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
32,51,6.1,I,Chung-Nam,"Seobuk-gu, Cheonan-si"
32,51,0.1,I,Chung-Nam,Asan-si
33,51,100.0,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
34,51,58.3,I,Chung-Nam,"Dongnam-gu, Cheonan-si"
34,51,21.5,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
34,51,20.2,H,Chungbuk,Jincheon-gun
35,51,40.7,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
35,51,59.3,H,Chungbuk,Jincheon-gun
36,51,30.2,H,Chungbuk,"Cheongwon-gu, Cheongju-si"
36,51,55.2,H,Chungbuk,Jeungpyeong-gun
36,51,10.1,H,Chungbuk,Jincheon-gun
36,51,4.5,H,Chungbuk,Goesan-gun
37,51,1.9,H,Chungbuk,Jeungpyeong-gun
37,51,98.1,H,Chungbuk,Goesan-gun
38,51,100.0,H,Chungbuk,Goesan-gun
39,51,100.0,H,Chungbuk,Goesan-gun
40,51,6.3,J,Gyeong-Buk,Mungyeong-si
40,51,0.0,H,Chungbuk,Chungju-si
