,A_ALL_POW,A_ALL_IND,A_ALL_MOB,A_ALL_RES,A_NH3_AGR,A_ALL_SLV,A_ALL_OTH,B_ALL_POW,B_ALL_IND,B_ALL_MOB,B_ALL_RES,B_NH3_AGR,B_ALL_SLV,B_ALL_OTH,C_ALL_POW,C_ALL_IND,C_ALL_MOB,C_ALL_RES,C_NH3_AGR,C_ALL_SLV,C_ALL_OTH,D_ALL_POW,D_ALL_IND,D_ALL_MOB,D_ALL_RES,D_NH3_AGR,D_ALL_SLV,D_ALL_OTH,E_ALL_POW,E_ALL_IND,E_ALL_MOB,E_ALL_RES,E_NH3_AGR,E_ALL_SLV,E_ALL_OTH,F_ALL_POW,F_ALL_IND,F_ALL_MOB,F_ALL_RES,F_NH3_AGR,F_ALL_SLV,F_ALL_OTH,G_ALL_POW,G_ALL_IND,G_ALL_MOB,G_ALL_RES,G_NH3_AGR,G_ALL_SLV,G_ALL_OTH,H_ALL_POW,H_ALL_IND,H_ALL_MOB,H_ALL_RES,H_NH3_AGR,H_ALL_SLV,H_ALL_OTH,I_ALL_POW,I_ALL_IND,I_ALL_MOB,I_ALL_RES,I_NH3_AGR,I_ALL_SLV,I_ALL_OTH,J_ALL_POW,J_ALL_IND,J_ALL_MOB,J_ALL_RES,J_NH3_AGR,J_ALL_SLV,J_ALL_OTH,K_ALL_POW,K_ALL_IND,K_ALL_MOB,K_ALL_RES,K_NH3_AGR,K_ALL_SLV,K_ALL_OTH,L_ALL_POW,L_ALL_IND,L_ALL_MOB,L_ALL_RES,L_NH3_AGR,L_ALL_SLV,L_ALL_OTH,M_ALL_POW,M_ALL_IND,M_ALL_MOB,M_ALL_RES,M_NH3_AGR,M_ALL_SLV,M_ALL_OTH,N_ALL_POW,N_ALL_IND,N_ALL_MOB,N_ALL_RES,N_NH3_AGR,N_ALL_SLV,N_ALL_OTH,O_ALL_POW,O_ALL_IND,O_ALL_MOB,O_ALL_RES,O_NH3_AGR,O_ALL_SLV,O_ALL_OTH,P_ALL_POW,P_ALL_IND,P_ALL_MOB,P_ALL_RES,P_NH3_AGR,P_ALL_SLV,P_ALL_OTH,Q_ALL_POW,Q_ALL_IND,Q_ALL_MOB,Q_ALL_RES,Q_NH3_AGR,Q_ALL_SLV,Q_ALL_OTH
106,0.6700286,1.443952,0.6106388,0.6969295,1.132646,0.6641149,0.689511,1.023353,1.251833,1.235855,0.6409216,1.319424,0.7017892,1.336587,0.9339842,0.8914283,1.229736,1.296382,0.6523904,1.478478,1.409417,0.617287,1.399984,0.921115,1.153044,0.9545718,0.5702942,0.6506425,0.6300409,0.650007,1.373241,1.482465,0.758901,1.087805,1.398008,0.815543,0.8956898,0.5421393,1.161709,0.6698988,0.6026516,0.897475,0.7437768,0.8312375,0.8912239,0.8637118,0.8469983,1.195403,0.6249108,1.114786,0.6621298,1.252104,1.383598,0.87137,0.5618016,0.7498749,1.008729,0.9944786,0.9688857,1.303074,1.0456,1.288869,1.230813,0.9946593,0.5335337,0.9334562,0.9459002,0.7483921,0.6565643,1.000306,1.195739,0.8794996,1.113203,0.8879046,0.6508268,1.086942,1.22351,0.5644372,1.129891,0.751832,0.6325735,0.8010315,1.359507,0.7507655,1.013022,1.011101,0.9495701,0.650031,1.003354,0.6231332,0.8554987,0.9431789,1.098254,1.196309,1.143886,0.763783,1.391662,0.7741174,1.227013,1.245268,1.128189,0.7387079,1.43198,1.337246,0.6387479,1.337034,1.376401,1.057491,1.108314,0.5998592,1.363865,0.5942915,1.484633,1.155143,0.7862489,0.7460261,0.8793614,0.7155581,1.236719
107,0.5713862,1.459614,1.270038,1.314149,1.332524,0.6895725,0.5362936,1.372387,1.119019,1.346553,1.17028,1.070291,0.982664,0.5346233,0.6646001,0.6464673,0.5721604,1.159761,1.096874,1.425828,0.9244082,1.367079,1.216988,0.7159949,0.7633919,1.477074,0.9840331,0.5062,1.325634,1.061817,0.847076,1.001104,1.32998,1.381789,0.9642227,0.5551977,1.291068,0.7969484,1.375648,0.5919753,0.5640834,0.8583451,1.200972,0.5709995,1.142079,0.626972,1.369367,1.30001,0.6869675,0.7917438,1.300517,0.527994,0.5943513,0.8181494,0.9708161,0.929307,0.6185038,1.166543,1.479881,0.8679494,1.005539,1.49247,1.271412,1.457202,0.9026222,0.531676,1.106913,1.193135,1.181706,0.7184451,1.334791,1.463721,0.7389491,0.9917314,1.128297,1.049641,1.460767,0.6959883,1.345212,0.6947965,0.5803486,0.6465236,0.5318559,1.1141,0.8862997,1.464821,1.381753,0.7618305,1.060973,1.482075,0.7991938,1.437025,0.85045,1.437369,1.223936,0.5145482,1.349433,0.9466374,1.055877,0.986609,1.405257,0.6887324,1.183062,0.6374658,1.051005,1.221273,0.652061,1.37762,0.8034626,0.6368341,0.8120322,0.9100155,1.367627,1.001348,0.5227426,0.8907526,1.032854,0.9300197,1.370902
108,1.147506,1.189143,1.194662,1.166167,1.271006,1.193374,0.8033182,0.8807666,0.8789754,1.401249,0.8096784,1.414129,0.665111,0.5385128,0.5747373,0.7314744,1.394756,1.215412,1.157966,0.624503,1.483175,0.7609842,0.8287131,1.270407,0.6563749,0.9016783,0.7985839,0.5153519,0.6169378,0.5882032,1.194195,0.7030831,0.9728678,1.118076,1.36048,1.078614,1.366533,1.3356,0.7759833,0.5252604,1.123526,1.046294,0.6848244,1.089739,0.6335618,1.223075,0.5699044,0.8224931,1.335347,0.8412681,1.069201,1.48253,1.469368,1.33175,0.9875406,1.24579,1.20179,1.46443,1.347293,0.8550729,0.598976,1.110405,0.8667366,1.137729,0.9570546,1.284624,0.9553903,1.422035,0.5155329,1.18726,1.499836,1.396655,1.494974,0.9192874,0.975977,1.491466,0.9443085,0.5362562,0.5837802,0.7905125,0.8061118,0.7277837,0.6751473,1.072762,1.17566,1.015797,1.14329,1.426469,0.8430358,0.679457,0.5268732,0.9171405,0.702235,1.012052,0.7762844,1.238121,0.7911218,1.016129,1.256548,1.151946,0.6538929,0.6021469,0.7135814,0.6855867,1.301075,1.123791,1.200421,0.5241629,0.5748718,0.7960745,0.9514816,1.093514,1.1302,1.38178,0.998299,0.5711924,0.8678864,0.7246244,0.802215
109,1.072921,1.248001,0.728999,1.181286,0.578513,0.9970044,1.070847,0.5439672,1.218921,0.7003558,1.036908,1.456294,1.070626,1.344725,0.5116196,0.8339042,0.8142022,0.7819318,1.475243,1.360755,0.9362429,1.197031,1.356046,1.171961,1.275708,1.199645,1.499382,0.9940281,0.9148426,0.980092,0.7702347,1.310583,0.8172342,1.47192,0.8165249,1.177274,1.218268,0.6004502,0.9751996,0.7086001,0.6431157,1.382547,1.155242,1.145066,1.186658,1.445269,1.2254,1.420351,1.096387,1.226895,0.7319901,0.8203466,1.150077,0.5424282,1.271647,1.25089,0.8044544,0.9570378,1.448729,1.285742,0.9753181,0.6838742,1.179125,0.5638292,1.387267,1.288825,1.20005,1.298707,0.7031998,1.005728,0.7400335,0.5190241,0.9192322,0.9397686,1.086299,1.435761,0.5655706,1.330762,1.390278,0.8865859,1.149245,1.413848,0.5738678,0.6696293,0.5153549,0.8717802,1.123007,0.6830178,0.5927266,1.015635,1.23925,1.224333,1.325103,0.8257673,0.9002181,0.9949378,1.194467,1.328912,0.5275624,0.6468665,1.368997,0.8972307,1.107334,0.8644326,1.336861,0.9305262,1.419536,0.6522785,0.6203606,0.7418587,1.17298,1.455975,1.131743,0.8904224,1.217544,1.257034,1.265452,1.19071,1.01325
110,0.5408186,1.43455,0.5886594,1.387565,0.62929,0.5863976,1.092303,0.8209348,1.1947,1.141361,0.6274591,1.126434,0.5710344,1.154954,1.192589,0.789514,1.094013,0.5844352,1.423706,0.7675757,1.155058,1.395728,1.477714,0.549294,0.6690349,1.144488,0.9050903,0.5615544,1.07796,1.218184,0.8419862,0.9486528,1.275685,1.156605,1.229522,1.446947,1.058975,1.069769,1.322091,1.071161,1.441666,0.9369478,0.9059454,0.5539996,0.8396392,1.183723,0.9099401,1.114289,1.10846,1.354615,1.465769,1.081016,0.6650902,1.300704,1.128283,1.345091,1.119336,0.9788359,1.49353,1.196327,1.326328,0.864806,1.026814,0.8793963,0.8243746,1.491306,1.437192,1.12693,1.220466,1.320642,0.8076302,1.149244,1.099293,1.304926,0.8895402,1.00561,0.8660296,0.9612148,1.308252,0.8456204,0.610523,1.115802,1.215594,0.9434768,0.7426627,1.24847,1.171063,0.7400334,1.390822,1.109432,0.6401115,1.405064,1.028468,1.051316,0.7480504,0.8018597,0.6476333,0.6753022,0.6712754,1.498093,1.38403,1.02051,0.6888567,1.400319,0.7579734,1.177991,1.139846,0.657836,1.297242,0.681087,0.504061,1.120621,0.5202555,0.6082176,1.398304,1.407308,0.8117236,1.145838,1.261734
111,1.470244,1.479447,0.5236083,1.016,0.6430302,0.6633789,0.5942188,1.085477,1.469375,0.9865502,1.007977,1.165727,1.09409,0.9726588,1.163782,1.152513,1.164445,0.7152756,1.279053,1.391386,1.331672,1.29208,0.6552917,0.6608814,0.9928707,1.031991,0.9473082,1.155522,0.7723653,1.190742,0.8526479,1.214296,0.5385685,0.5167809,1.36535,0.6493713,0.7680805,1.110357,0.8197884,1.378458,0.8032725,0.6462469,1.225502,0.5231914,0.8963104,0.9258336,0.851531,1.272597,0.9694357,1.245791,1.499771,0.6839362,1.005902,0.5328479,0.9728222,0.7593455,1.445955,1.201915,0.6856294,1.074617,0.5656646,1.179983,0.9949651,1.141134,0.9587692,0.7039032,1.439659,0.6148756,0.6520115,1.214411,1.480611,1.254088,0.5204872,0.7372742,1.100613,0.8079993,1.482609,1.044629,1.490952,0.7170371,1.294123,1.087211,1.373586,0.8736435,1.210378,1.043712,0.5463857,0.8217689,0.6445619,1.131004,1.35158,1.391442,1.424727,1.233749,1.186591,0.6482898,1.352005,1.062155,1.276789,0.6335153,0.8236747,0.9236617,1.290287,0.842525,1.31518,0.5637752,0.550949,1.300784,1.232235,1.172945,0.7267362,1.113826,1.114508,1.074511,0.8180798,1.441359,1.442164,1.187745,1.468255
112,0.9679678,1.005008,0.7458074,1.151305,0.9372229,0.6766687,1.460345,1.074238,0.713183,1.227323,0.9032619,0.5829541,0.6928113,0.7824368,0.7933624,1.394298,0.9219239,1.493561,0.5723094,1.246603,0.5427628,0.9397666,0.510986,0.7934027,0.6167678,1.285237,0.8670235,1.043635,1.322076,0.7952318,0.5668934,0.8869006,0.7189,1.273495,0.6982283,1.377236,1.27934,1.477004,1.497069,0.7885117,1.171914,1.001711,1.302215,0.7313477,0.5069417,1.431282,0.5867913,0.9320709,0.7204421,1.148782,0.6069354,1.209357,0.5713365,1.359152,1.034928,0.7080205,1.212971,0.6024047,0.7595374,1.234169,1.337234,0.9102484,1.283569,0.8429512,1.284581,1.28068,0.8679921,1.331213,0.5592084,0.641126,0.7839421,0.7829417,1.142347,1.428713,1.199725,0.728552,0.8593221,0.9060746,1.398961,0.6479858,0.5557816,1.157364,0.5046541,0.7918874,1.380481,0.858805,0.9303325,1.426311,1.497866,0.6902078,1.291784,1.37545,1.066945,0.5014491,1.351277,1.273688,0.7059773,0.5609203,1.245353,0.9262613,0.9260812,0.9207512,1.132881,0.7091038,1.182338,0.9614937,1.404892,0.7546762,1.221963,1.293876,1.408257,1.035302,0.7660179,1.186552,1.003388,1.092371,1.179821,0.7541817,0.6171548
113,0.5753479,1.266806,1.418175,0.5440006,1.199342,0.9909942,0.6159969,1.293994,0.9272509,0.563501,1.329273,1.071829,0.9365934,1.2977,1.105758,0.5033583,1.222001,1.434301,1.034549,0.9268027,1.073403,0.9053846,1.046004,0.9952948,1.14151,1.262407,1.172006,0.7678931,1.210561,1.321407,0.9313674,1.03896,0.5828384,1.33811,0.9134134,0.8754217,1.131201,1.378862,0.7134914,0.8413438,0.7460872,0.8800386,1.252425,0.8584619,1.158465,1.287971,1.178284,1.332488,0.6807938,0.858349,0.9703698,0.5517562,1.182132,1.115352,0.6447061,0.8996917,1.279021,1.009247,0.589991,1.040325,1.004068,1.423104,0.5334324,0.5058442,1.282133,1.18395,0.7889904,1.499643,1.062965,1.080336,1.326338,0.6556391,0.6419532,1.355706,1.406306,1.493759,1.023231,1.066823,1.374329,0.72714,1.006216,1.223515,1.446189,1.420401,0.8946506,0.6608483,0.9818278,1.247911,0.5800017,0.9137218,1.138723,0.8094531,0.6013709,1.172827,0.6098554,0.8848931,0.7520003,1.096581,1.213828,0.5245151,0.750379,1.219301,1.342679,1.077488,1.282011,1.489731,0.8084797,0.9264266,0.5465462,0.6064393,0.6764606,0.9246982,1.165467,0.7895547,0.7548129,0.9027265,0.8914654,0.7937201,0.9673073
114,0.8822197,0.5215042,1.41758,0.8580646,1.053368,0.9677733,0.5042682,0.5267126,1.35835,1.161194,1.4983,0.6141499,1.015495,1.285108,1.014261,1.115075,0.9558356,1.049142,1.407702,1.471879,1.427369,1.498623,0.63344,0.6454444,0.699761,0.7467024,0.8870351,1.16352,1.255514,1.157129,0.6523792,0.7962464,0.9417738,0.9800432,1.198749,1.227447,0.7473045,1.088837,1.054022,1.152625,1.485462,1.33173,0.6779938,0.7944156,0.6616787,1.487311,0.782075,1.072604,1.47359,1.266991,1.145422,0.6743626,0.5235184,0.8880625,0.5939166,1.363344,1.388064,1.318116,1.083303,0.5691455,1.30485,1.443779,1.146199,0.7387214,0.5058458,1.064554,1.472376,0.5354514,0.9488598,1.310386,0.9861016,0.7314113,1.35023,1.092576,1.110783,1.233101,0.6873247,1.222886,1.498928,0.7245706,1.412499,1.239431,0.5524298,0.8635228,0.5242066,1.124526,0.822728,0.5607727,0.8861266,0.850671,0.8467678,0.7157386,0.5063894,0.6042887,1.410275,1.182214,0.6605684,0.6668549,1.490109,0.7310851,0.5562619,1.473752,1.032682,1.300704,0.8276662,0.6265109,0.8917428,1.155942,0.6772798,0.6483152,1.146897,0.9297576,0.6017909,1.370853,1.237234,1.299878,1.000818,0.8076758,1.414515
115,1.379326,1.261603,0.6395143,0.5892507,1.232075,1.402497,1.438822,1.390831,0.5760683,1.46863,0.8667988,0.5079698,0.5181971,1.14774,1.310016,1.463747,1.01925,0.6694928,1.370133,0.9102995,0.5077833,1.329286,1.318115,0.518798,1.443123,1.004391,1.457139,1.396736,1.419575,1.082357,1.243896,0.7278926,1.03984,0.5546115,1.001759,0.8449793,0.9994271,0.7934311,1.118629,0.7533921,0.8346109,1.063672,1.261634,1.249028,1.34814,0.6639269,1.02406,1.391551,1.232925,0.6234875,1.221169,0.5740927,0.6750426,1.154319,0.9402146,0.6875402,1.130988,1.186514,0.5854764,1.148908,1.433184,1.042086,0.7889618,0.5543148,1.086283,1.133789,1.293791,0.8885855,1.345981,0.5566848,1.46432,1.131577,1.170462,1.279241,1.197507,1.466911,1.300053,1.306588,1.212029,1.327347,0.6244926,1.465262,1.185899,1.051929,0.823688,0.669803,0.56535,0.5480211,0.901897,0.8142192,0.634843,1.037914,0.5204547,1.474783,0.7275517,0.8581034,0.739635,0.523698,0.7992938,1.281142,0.961183,1.110475,0.6830702,0.7666526,0.7681125,0.7953506,1.121675,0.7208013,1.006812,1.307001,1.031896,1.051202,0.9245864,1.369467,1.402833,0.6929218,0.9061868,0.6177098,1.026256
116,1.25429,0.7701086,1.122607,0.6067615,1.160236,0.5764061,1.372776,0.8354902,1.196533,0.8481233,0.5672365,1.081946,0.7947941,0.7376914,1.44405,0.5140177,1.432192,0.5442462,1.021899,0.5908374,0.8163073,1.183825,1.078709,1.451933,1.419823,0.9169426,1.480425,1.087326,0.8510774,0.8272862,1.214417,0.5344252,0.7258043,1.397805,0.9000403,1.088189,1.111286,0.567085,0.782311,0.8998526,1.252487,1.205505,1.049268,1.004909,1.156345,0.8124501,1.429606,0.5644921,1.317502,0.5325117,0.7482295,0.6994406,1.058311,1.347918,1.336604,1.109742,0.5788998,0.5206746,0.5744385,1.223899,0.6488292,0.805538,1.473728,1.219247,1.424987,0.5703113,0.9720037,1.262931,1.181885,0.59491,0.8152313,1.280884,0.5071611,0.5141372,1.144565,1.135802,1.070281,1.2988,1.258088,0.5317713,0.9563426,1.038882,0.5986739,1.206066,0.8540567,1.04401,0.7261143,1.087024,1.443239,0.7171096,1.121789,0.7806518,1.05832,0.9744348,0.6197848,0.9219489,0.5335926,0.717521,0.7642521,0.9207952,0.5654464,1.079175,1.002061,0.8910176,1.30478,0.7084473,0.6375054,1.320044,0.6925102,1.302822,1.376961,0.6618234,1.090687,1.167805,1.049451,1.418145,0.632291,0.9089579,1.30269
117,1.245353,0.7974795,0.8351276,0.9680967,1.359073,1.155274,0.9790134,0.8471049,1.019352,0.5039017,0.6822285,1.10276,1.03883,0.9085725,1.279427,0.6891621,0.5034434,0.7650298,1.28176,1.374211,1.17747,1.034423,1.289957,1.349485,0.894562,0.854189,1.314965,1.222305,0.7856052,0.6891402,1.252465,1.390347,1.282811,1.244911,1.064098,1.255467,0.7844828,1.265134,0.7793914,1.026991,1.450832,0.8339823,0.5498213,1.218166,0.5631128,1.299201,1.286222,0.8965349,1.250139,0.5163999,1.417118,1.392261,0.6895621,0.9534796,0.9466643,1.137256,1.345023,1.366775,1.305527,1.079884,1.224875,1.431709,1.238173,1.467712,1.039244,1.196964,0.8541981,0.5588464,1.092554,0.5114597,0.5296793,0.7151371,1.421691,1.143584,1.486246,0.7809882,1.107119,0.5842906,1.289805,1.028447,0.5054671,1.36843,0.717795,0.99505,0.8387669,1.209896,0.7906834,0.7113511,1.48737,1.383135,0.5979439,1.280208,0.7011178,1.31926,1.363086,1.131624,0.5208093,1.219609,0.6059887,1.103649,0.5943111,0.5122547,0.5664808,1.251179,0.6055402,1.185236,0.8638758,1.420978,1.030101,0.6515525,0.9211364,0.7192069,1.494574,1.068331,1.421939,0.5386854,1.177225,1.064223,0.7004347
118,1.34378,0.6015778,0.8240969,1.048677,0.9135158,0.811971,0.8842808,0.634125,1.235627,0.9417546,0.9976788,1.12501,0.8297198,0.6736999,1.052766,0.7080634,0.9394489,1.308486,0.7997296,0.9841946,0.6960206,1.421418,1.143811,1.223318,0.6535918,0.7517637,1.190738,1.406342,1.394844,0.6744005,0.9592691,1.469087,1.428164,1.170867,0.6223688,0.7209412,1.375658,0.5632685,1.08991,0.5330015,1.375955,0.6922509,0.7654793,1.350847,0.6038737,1.233428,1.467864,1.240814,1.088656,1.006204,1.274236,0.9635568,1.489493,0.5036766,0.8833267,0.9115746,0.632828,0.7132791,1.294007,0.7888042,0.7337327,1.246755,0.8767813,0.8935979,0.8071742,0.7285923,0.8968466,0.768294,0.5633506,1.46998,0.7602687,1.43868,1.371741,1.101889,0.6775755,0.5912698,0.7917264,0.5424097,0.656944,1.179078,1.469348,0.6229762,0.8738698,0.9604194,0.9126641,0.7273235,1.429593,0.5277492,1.400701,1.285794,1.039367,0.9498787,0.8067612,1.025522,1.18515,1.1542,0.8529695,1.031623,0.5449247,1.262781,0.6207799,1.19957,0.6085441,1.281176,1.12615,1.298056,0.980234,0.7260102,1.422839,1.042057,1.332348,1.302425,1.068835,1.284401,1.244456,1.358809,1.273832,1.113142,1.243918
119,0.848999,1.394097,0.8581526,1.052993,0.9556134,0.7144583,0.9319191,1.409464,1.183963,1.24983,0.5758002,0.632345,0.9117306,0.5816626,0.9832986,1.119778,1.460397,0.7426939,1.053156,1.127108,1.35329,0.7025802,0.9799103,1.474191,1.397041,1.100038,0.9728866,1.116832,1.436133,1.169708,1.081315,1.076248,0.8534474,0.782522,0.8387825,0.9766825,1.022232,0.524035,0.7505624,0.8709741,1.330673,1.495771,1.21805,1.26783,1.191257,1.254609,0.7781942,0.7496725,1.19413,0.7246782,0.8359122,1.405191,1.088153,0.8857294,0.9203608,0.6339188,1.174193,1.447044,1.187047,1.431172,1.261632,1.127587,0.8975856,1.25695,1.22956,0.9609726,0.8413975,1.079209,1.25538,1.456616,0.6347545,1.311361,1.336024,0.5415154,1.212155,1.378221,1.320544,1.167947,0.5329342,1.490226,1.221248,0.5738978,1.485202,0.5047246,0.8087961,0.846351,0.9191297,1.312122,1.149661,0.9765945,0.9124954,0.5446684,0.6244884,0.5219216,1.035332,0.8690031,1.312502,0.569572,0.5074032,0.905284,0.6086057,0.5489856,0.5317923,1.059567,1.002424,0.5370507,0.8674794,0.9684275,0.6877111,1.125342,0.9868889,1.33374,1.182421,1.202295,0.684924,0.967761,0.9746626,0.6628359,1.005459
